ID;Raised (UTC);Fixed;Client;Family;Subfamily;Status
2773147;03/07/2020 11:57;03/07/2020 18:21;Client_213;ANTIVIRUS;AV-044;Closed
2773501;04/07/2020 02:58;04/07/2020 04:23;Client_213;ANTIVIRUS;AV-044;Closed
2773618;04/07/2020 10:25;04/07/2020 15:37;Client_213;FIREWALL;FW-002;Closed
2773647;04/07/2020 12:00;04/07/2020 15:50;Client_213;ANTIVIRUS;AV-044;Closed
2773653;04/07/2020 12:39;04/07/2020 17:38;Client_213;WINDOWS;WINDOWS-049;Closed
2773696;04/07/2020 15:43;04/07/2020 17:25;Client_213;MAIL;MAIL-004;Closed
2773849;05/07/2020 05:58;05/07/2020 11:46;Client_213;VPN;VPN-002;Closed
2773886;05/07/2020 10:15;05/07/2020 15:38;Client_213;VPN;VPN-002;Closed
2773922;05/07/2020 12:42;05/07/2020 13:57;Client_213;ANTIVIRUS;AV-005;Closed
2774209;06/07/2020 05:38;07/07/2020 04:54;Client_213;WAF;WAF-011;Closed
2774233;06/07/2020 05:55;06/07/2020 06:22;Client_213;FIREWALL;FW-048;Closed
2774236;06/07/2020 05:58;06/07/2020 23:31;Client_213;VPN;VPN-002;Closed
2774256;06/07/2020 06:24;07/07/2020 07:07;Client_213;MAIL;MAIL-004;Closed
2774652;06/07/2020 09:26;07/07/2020 01:41;Client_213;VPN;VPN-002;Closed
2774790;06/07/2020 10:10;06/07/2020 21:48;Client_213;FIREWALL;FW-048;Closed
2775065;06/07/2020 10:40;07/07/2020 02:06;Client_213;VPN;VPN-002;Closed
2775066;06/07/2020 10:40;07/07/2020 09:54;Client_213;FIREWALL;FW-023;Closed
2775067;06/07/2020 10:48;06/07/2020 21:53;Client_213;FIREWALL;FW-002;Closed
2775560;06/07/2020 06:50;07/07/2020 00:26;Client_213;ANTIVIRUS;AV-011;Closed
2775858;06/07/2020 21:39;06/07/2020 23:01;Client_213;WAF;WAF-011;Closed
2775984;07/07/2020 05:14;07/07/2020 06:08;Client_213;FIREWALL;FW-048;Closed
2776269;07/07/2020 07:16;08/07/2020 08:37;Client_213;ANTIVIRUS;AV-005;Closed
2776406;07/07/2020 07:33;07/07/2020 14:35;Client_213;FIREWALL;FW-002;Closed
2776475;07/07/2020 07:57;08/07/2020 08:37;Client_213;FIREWALL;FW-002;Closed
2776496;07/07/2020 08:20;08/07/2020 08:32;Client_213;FIREWALL;FW-048;Closed
2776660;07/07/2020 09:59;07/07/2020 10:43;Client_213;WAF;WAF-012;Closed
2776703;07/07/2020 09:59;07/07/2020 10:48;Client_213;WAF;WAF-011;Closed
2776705;07/07/2020 09:59;07/07/2020 10:48;Client_213;WAF;WAF-011;Closed
2777245;07/07/2020 12:33;08/07/2020 03:37;Client_213;MAIL;MAIL-004;Closed
2777307;07/07/2020 13:30;08/07/2020 03:46;Client_213;VPN;VPN-002;Closed
2777389;07/07/2020 14:32;08/07/2020 03:58;Client_213;MAIL;MAIL-004;Closed
2777434;07/07/2020 07:41;07/07/2020 21:37;Client_213;ANTIVIRUS;AV-011;Closed
2777668;08/07/2020 00:31;08/07/2020 01:31;Client_213;WAF;WAF-011;Closed
2778128;08/07/2020 09:46;08/07/2020 10:44;Client_213;FIREWALL;FW-048;Closed
2778190;08/07/2020 10:10;08/07/2020 18:42;Client_213;FIREWALL;FW-002;Closed
2778523;08/07/2020 12:36;08/07/2020 20:56;Client_213;FIREWALL;FW-002;Closed
2778527;08/07/2020 12:49;08/07/2020 21:00;Client_213;FIREWALL;FW-048;Closed
2778723;08/07/2020 15:07;09/07/2020 03:59;Client_213;VPN;VPN-002;Closed
2778850;08/07/2020 18:33;08/07/2020 20:47;Client_213;WAF;WAF-011;Closed
2778902;08/07/2020 19:28;09/07/2020 04:13;Client_213;MAIL;MAIL-004;Closed
2779050;09/07/2020 00:04;09/07/2020 00:32;Client_213;WAF;WAF-011;Closed
2779229;09/07/2020 05:31;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779241;09/07/2020 05:51;09/07/2020 10:05;Client_213;FIREWALL;FW-048;Closed
2779249;09/07/2020 05:53;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779251;09/07/2020 05:59;10/07/2020 02:51;Client_213;VPN;VPN-002;Closed
2779254;09/07/2020 05:55;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779261;09/07/2020 06:01;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779265;09/07/2020 06:01;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779297;09/07/2020 06:28;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779299;09/07/2020 06:35;09/07/2020 18:53;Client_213;FIREWALL;FW-002;Closed
2779348;09/07/2020 07:01;09/07/2020 10:27;Client_213;FIREWALL;FW-048;Closed
2779347;09/07/2020 07:04;10/07/2020 03:24;Client_213;VPN;VPN-002;Closed
2779360;09/07/2020 07:34;09/07/2020 18:29;Client_213;FIREWALL;FW-002;Closed
2779413;09/07/2020 08:31;10/07/2020 03:29;Client_213;VPN;VPN-002;Closed
2779412;09/07/2020 08:31;10/07/2020 19:00;Client_213;FIREWALL;FW-023;Closed
2779512;09/07/2020 09:14;09/07/2020 18:29;Client_213;FIREWALL;FW-002;Closed
2779548;09/07/2020 09:49;13/07/2020 12:38;Client_213;MAIL;MAIL-004;Closed
2779593;09/07/2020 10:09;09/07/2020 18:24;Client_213;FIREWALL;FW-048;Closed
2779919;09/07/2020 16:28;10/07/2020 03:33;Client_213;WINDOWS;WINDOWS-053;Closed
2779939;09/07/2020 17:10;10/07/2020 03:33;Client_213;WINDOWS;WINDOWS-053;Closed
2779986;09/07/2020 18:23;10/07/2020 06:58;Client_213;WINDOWS;WINDOWS-001;Closed
2780046;09/07/2020 19:25;10/07/2020 03:33;Client_213;WINDOWS;WINDOWS-053;Closed
2780119;09/07/2020 20:50;10/07/2020 09:21;Client_213;WINDOWS;WINDOWS-001;Closed
2780151;09/07/2020 21:56;10/07/2020 03:33;Client_213;WINDOWS;WINDOWS-053;Closed
2780296;10/07/2020 02:22;10/07/2020 03:38;Client_213;WINDOWS;WINDOWS-053;Closed
2780298;10/07/2020 02:26;10/07/2020 03:38;Client_213;WINDOWS;WINDOWS-053;Closed
2780346;10/07/2020 03:34;10/07/2020 11:43;Client_213;WINDOWS;WINDOWS-001;Closed
2780353;10/07/2020 03:55;11/07/2020 11:21;Client_213;WINDOWS;WINDOWS-053;Closed
2780364;10/07/2020 04:17;11/07/2020 11:21;Client_213;WINDOWS;WINDOWS-053;Closed
2780417;10/07/2020 05:53;10/07/2020 10:38;Client_213;FIREWALL;FW-048;Closed
2780433;10/07/2020 06:10;13/07/2020 12:55;Client_213;ANTIVIRUS;AV-044;Closed
2780440;10/07/2020 06:31;11/07/2020 11:21;Client_213;WINDOWS;WINDOWS-053;Closed
2780456;10/07/2020 06:44;10/07/2020 11:34;Client_213;ANTIVIRUS;AV-044;Closed
2780458;10/07/2020 06:50;11/07/2020 02:23;Client_213;WINDOWS;WINDOWS-053;Closed
2780584;10/07/2020 08:42;10/07/2020 09:48;Client_213;WAF;WAF-011;Closed
2780588;10/07/2020 08:53;10/07/2020 09:53;Client_213;WAF;WAF-011;Closed
2780603;10/07/2020 09:04;10/07/2020 09:53;Client_213;WAF;WAF-011;Closed
2780655;10/07/2020 09:51;10/07/2020 10:47;Client_213;WAF;WAF-011;Closed
2780682;10/07/2020 10:15;10/07/2020 10:52;Client_213;WAF;WAF-011;Closed
2780784;10/07/2020 11:06;13/07/2020 12:15;Client_213;MAIL;MAIL-004;Closed
2780817;10/07/2020 11:28;11/07/2020 04:18;Client_213;MAIL;MAIL-004;Closed
2780860;10/07/2020 12:23;11/07/2020 11:25;Client_213;WINDOWS;WINDOWS-001;Closed
2780968;10/07/2020 14:18;11/07/2020 07:35;Client_213;ANTIVIRUS;AV-044;Closed
2781190;10/07/2020 21:47;11/07/2020 04:23;Client_213;FIREWALL;FW-002;Closed
2781213;10/07/2020 22:17;11/07/2020 11:30;Client_213;MAIL;MAIL-004;Closed
2781449;11/07/2020 04:54;11/07/2020 07:35;Client_213;ANTIVIRUS;AV-005;Closed
2781504;11/07/2020 07:07;11/07/2020 07:53;Client_213;WAF;WAF-011;Closed
2781547;11/07/2020 08:57;11/07/2020 09:22;Client_213;ANTIVIRUS;AV-005;Closed
2781915;11/07/2020 22:34;11/07/2020 23:03;Client_213;WAF;WAF-011;Closed
2782116;12/07/2020 01:49;12/07/2020 06:11;Client_213;ANTIVIRUS;AV-011;Closed
2782190;12/07/2020 08:21;13/07/2020 00:35;Client_213;VPN;VPN-002;Closed
2782236;12/07/2020 09:48;12/07/2020 10:35;Client_213;WAF;WAF-011;Closed
2782649;12/07/2020 22:56;13/07/2020 02:51;Client_213;WAF;WAF-011;Closed
2782907;13/07/2020 06:32;13/07/2020 09:02;Client_213;FIREWALL;FW-048;Closed
2783358;13/07/2020 10:37;13/07/2020 15:55;Client_213;ANTIVIRUS;AV-011;Closed
2783490;13/07/2020 14:16;13/07/2020 16:04;Client_213;FIREWALL;FW-048;Closed
2783708;13/07/2020 17:23;13/07/2020 17:30;Client_213;WAF;WAF-011;Closed
2783754;13/07/2020 19:33;14/07/2020 00:18;Client_213;ANTIVIRUS;AV-044;Closed
2783772;13/07/2020 19:59;14/07/2020 02:11;Client_213;VPN;VPN-002;Closed
2783848;13/07/2020 23:25;14/07/2020 00:23;Client_213;WAF;WAF-011;Closed
2783887;14/07/2020 00:59;14/07/2020 02:15;Client_213;WAF;WAF-011;Closed
2783943;14/07/2020 04:31;14/07/2020 05:02;Client_213;WAF;WAF-011;Closed
2783944;14/07/2020 04:31;14/07/2020 05:02;Client_213;WAF;WAF-012;Closed
2784308;14/07/2020 09:25;14/07/2020 15:21;Client_213;FIREWALL;FW-002;Closed
2784467;14/07/2020 14:26;14/07/2020 23:05;Client_213;VPN;VPN-002;Closed
2784474;14/07/2020 14:35;14/07/2020 15:55;Client_213;WAF;WAF-011;Closed
2784475;14/07/2020 14:35;14/07/2020 15:55;Client_213;WAF;WAF-012;Closed
2784500;14/07/2020 15:20;14/07/2020 20:51;Client_213;FIREWALL;FW-002;Closed
2784575;14/07/2020 17:28;15/07/2020 13:26;Client_213;FIREWALL;FW-002;Closed
2785017;15/07/2020 07:27;15/07/2020 14:23;Client_213;FIREWALL;FW-002;Closed
2785063;15/07/2020 07:58;15/07/2020 14:42;Client_213;FIREWALL;FW-048;Closed
2785100;15/07/2020 08:07;15/07/2020 13:46;Client_213;ANTIVIRUS;AV-011;Closed
2785185;15/07/2020 09:40;15/07/2020 22:50;Client_213;MAIL;MAIL-004;Closed
2785238;15/07/2020 10:10;15/07/2020 22:45;Client_213;VPN;VPN-002;Closed
2785295;15/07/2020 11:09;15/07/2020 17:28;Client_213;ANTIVIRUS;AV-044;Closed
2785836;16/07/2020 03:40;16/07/2020 03:58;Client_213;WAF;WAF-012;Closed
2785837;16/07/2020 03:43;16/07/2020 03:58;Client_213;WAF;WAF-011;Closed
2786017;16/07/2020 07:38;16/07/2020 07:52;Client_213;WAF;WAF-011;Closed
2786021;16/07/2020 07:45;16/07/2020 08:07;Client_213;FIREWALL;FW-048;Closed
2786057;16/07/2020 08:06;16/07/2020 08:40;Client_213;FIREWALL;FW-048;Closed
2786129;16/07/2020 08:45;16/07/2020 13:01;Client_213;FIREWALL;FW-048;Closed
2786219;16/07/2020 09:56;16/07/2020 16:11;Client_213;FIREWALL;FW-002;Closed
2786344;16/07/2020 11:36;16/07/2020 20:14;Client_213;FIREWALL;FW-002;Closed
2786462;16/07/2020 13:35;16/07/2020 20:37;Client_213;FIREWALL;FW-048;Closed
2786689;16/07/2020 18:23;18/07/2020 11:27;Client_213;WINDOWS;WINDOWS-001;Closed
2786706;16/07/2020 18:36;17/07/2020 14:12;Client_213;WAF;WAF-011;Closed
2786846;16/07/2020 22:44;16/07/2020 23:46;Client_213;WAF;WAF-011;Closed
2786847;16/07/2020 22:44;16/07/2020 23:41;Client_213;WAF;WAF-012;Closed
2786955;17/07/2020 03:34;17/07/2020 23:22;Client_213;WINDOWS;WINDOWS-001;Closed
2787057;17/07/2020 06:08;18/07/2020 00:38;Client_213;FIREWALL;FW-048;Closed
2787087;17/07/2020 06:41;18/07/2020 00:19;Client_213;VPN;VPN-002;Closed
2787104;17/07/2020 06:50;18/07/2020 01:59;Client_213;FIREWALL;FW-002;Closed
2787675;17/07/2020 07:40;18/07/2020 00:24;Client_213;WINDOWS;WINDOWS-001;Closed
2789051;17/07/2020 09:41;18/07/2020 00:34;Client_213;WINDOWS;WINDOWS-001;Closed
2789823;17/07/2020 20:29;17/07/2020 21:37;Client_213;WAF;WAF-011;Closed
2789832;17/07/2020 20:47;18/07/2020 03:09;Client_213;ANTIVIRUS;AV-005;Closed
2789896;18/07/2020 00:48;18/07/2020 02:13;Client_213;WAF;WAF-012;Closed
2789897;18/07/2020 00:50;18/07/2020 02:13;Client_213;WAF;WAF-011;Closed
2789931;18/07/2020 03:37;18/07/2020 11:27;Client_213;WINDOWS;WINDOWS-001;Closed
2789962;18/07/2020 05:40;18/07/2020 06:42;Client_213;WAF;WAF-011;Closed
2790007;18/07/2020 08:01;18/07/2020 08:33;Client_213;WAF;WAF-011;Closed
2790008;18/07/2020 08:01;18/07/2020 08:32;Client_213;WAF;WAF-012;Closed
2790047;18/07/2020 10:43;18/07/2020 11:02;Client_213;WAF;WAF-011;Closed
2790077;18/07/2020 11:57;18/07/2020 12:24;Client_213;ANTIVIRUS;AV-044;Closed
2790177;18/07/2020 12:23;18/07/2020 12:48;Client_213;WINDOWS;WINDOWS-001;Closed
2790298;18/07/2020 18:13;18/07/2020 18:34;Client_213;WAF;WAF-011;Closed
2790306;18/07/2020 18:23;19/07/2020 07:40;Client_213;WINDOWS;WINDOWS-001;Closed
2790307;18/07/2020 18:25;18/07/2020 18:43;Client_213;VPN;VPN-002;Closed
2790324;18/07/2020 19:21;18/07/2020 19:32;Client_213;WAF;WAF-011;Closed
2790350;18/07/2020 21:10;18/07/2020 21:32;Client_213;WAF;WAF-011;Closed
2790377;18/07/2020 22:32;18/07/2020 23:21;Client_213;WAF;WAF-011;Closed
2790409;18/07/2020 23:44;19/07/2020 00:23;Client_213;WAF;WAF-011;Closed
2790427;19/07/2020 00:23;19/07/2020 03:57;Client_213;WAF;WAF-011;Closed
2790428;19/07/2020 00:26;19/07/2020 03:57;Client_213;WAF;WAF-011;Closed
2790429;19/07/2020 00:32;19/07/2020 03:57;Client_213;WAF;WAF-011;Closed
2790430;19/07/2020 00:32;19/07/2020 03:57;Client_213;WAF;WAF-012;Closed
2790432;19/07/2020 00:43;19/07/2020 04:17;Client_213;ANTIVIRUS;AV-044;Closed
2790499;19/07/2020 03:33;19/07/2020 03:57;Client_213;WAF;WAF-012;Closed
2790502;19/07/2020 03:39;19/07/2020 16:07;Client_213;WINDOWS;WINDOWS-001;Closed
2790646;19/07/2020 09:40;19/07/2020 15:48;Client_213;ANTIVIRUS;AV-005;Closed
2790688;19/07/2020 10:58;19/07/2020 19:53;Client_213;WAF;WAF-011;Closed
2790727;19/07/2020 12:23;19/07/2020 20:31;Client_213;WINDOWS;WINDOWS-001;Closed
2790750;19/07/2020 13:48;19/07/2020 14:22;Client_213;WAF;WAF-011;Closed
2790765;19/07/2020 15:40;19/07/2020 20:31;Client_213;VPN;VPN-002;Closed
2790835;19/07/2020 20:38;19/07/2020 21:39;Client_213;WAF;WAF-011;Closed
2791061;20/07/2020 06:04;20/07/2020 07:27;Client_213;FIREWALL;FW-048;Closed
2791188;20/07/2020 07:28;20/07/2020 13:02;Client_213;FIREWALL;FW-048;Closed
2791214;20/07/2020 07:56;20/07/2020 08:18;Client_213;WAF;WAF-011;Closed
2791216;20/07/2020 07:56;20/07/2020 08:18;Client_213;WAF;WAF-012;Closed
2791405;20/07/2020 10:21;20/07/2020 10:38;Client_213;WAF;WAF-011;Closed
2791406;20/07/2020 10:22;20/07/2020 10:38;Client_213;WAF;WAF-012;Closed
2791870;20/07/2020 12:23;21/07/2020 09:12;Client_213;WINDOWS;WINDOWS-001;Closed
2792014;20/07/2020 12:58;21/07/2020 05:15;Client_213;FIREWALL;FW-048;Closed
2792274;20/07/2020 17:34;21/07/2020 05:20;Client_213;FIREWALL;FW-002;Closed
2792607;21/07/2020 06:00;21/07/2020 06:23;Client_213;FIREWALL;FW-048;Closed
2792633;21/07/2020 06:23;21/07/2020 06:55;Client_213;FIREWALL;FW-048;Closed
2792695;21/07/2020 07:44;21/07/2020 09:41;Client_213;FIREWALL;FW-002;Closed
2792716;21/07/2020 08:01;21/07/2020 09:57;Client_213;ANTIVIRUS;AV-044;Closed
2792760;21/07/2020 08:30;22/07/2020 09:48;Client_213;FIREWALL;FW-048;Closed
2792927;21/07/2020 10:05;22/07/2020 09:48;Client_213;FIREWALL;FW-048;Closed
2792969;21/07/2020 10:25;22/07/2020 09:48;Client_213;FIREWALL;FW-002;Closed
2793645;22/07/2020 03:33;22/07/2020 16:11;Client_213;WINDOWS;WINDOWS-001;Closed
2793710;22/07/2020 05:58;23/07/2020 03:49;Client_213;VPN;VPN-002;Closed
2793716;22/07/2020 06:04;22/07/2020 10:40;Client_213;FIREWALL;FW-048;Closed
2793885;22/07/2020 09:13;23/07/2020 10:09;Client_213;FIREWALL;FW-002;Closed
2793988;22/07/2020 10:26;23/07/2020 10:37;Client_213;VPN;VPN-002;Closed
2793994;22/07/2020 10:30;23/07/2020 10:23;Client_213;WINDOWS;WINDOWS-049;Closed
2794032;22/07/2020 10:54;22/07/2020 14:59;Client_213;FIREWALL;FW-048;Closed
2794057;22/07/2020 11:24;22/07/2020 14:15;Client_213;FIREWALL;FW-002;Closed
2794097;22/07/2020 12:23;23/07/2020 08:54;Client_213;WINDOWS;WINDOWS-001;Closed
2794122;22/07/2020 12:37;22/07/2020 13:19;Client_213;WAF;WAF-012;Closed
2794123;22/07/2020 12:38;22/07/2020 13:19;Client_213;WAF;WAF-011;Closed
2795090;23/07/2020 11:40;23/07/2020 15:28;Client_213;FIREWALL;FW-002;Closed
2795227;23/07/2020 12:11;23/07/2020 15:45;Client_213;FIREWALL;FW-048;Closed
2795505;23/07/2020 20:24;24/07/2020 07:02;Client_213;WAF;WAF-011;Closed
2795506;23/07/2020 20:24;24/07/2020 07:02;Client_213;WAF;WAF-012;Closed
2795547;23/07/2020 22:02;24/07/2020 07:02;Client_213;WAF;WAF-011;Closed
2795651;24/07/2020 04:09;24/07/2020 21:10;Client_213;WINDOWS;WINDOWS-001;Closed
2795679;24/07/2020 05:07;24/07/2020 07:02;Client_213;WAF;WAF-011;Closed
2795699;24/07/2020 06:01;24/07/2020 15:38;Client_213;FIREWALL;FW-048;Closed
2795700;24/07/2020 06:09;24/07/2020 14:48;Client_213;FIREWALL;FW-002;Closed
2795806;24/07/2020 08:35;24/07/2020 14:59;Client_213;ANTIVIRUS;AV-005;Closed
2795830;24/07/2020 09:37;24/07/2020 17:02;Client_213;FIREWALL;FW-002;Closed
2795958;24/07/2020 13:54;24/07/2020 21:10;Client_213;VPN;VPN-002;Closed
2796090;24/07/2020 18:22;24/07/2020 21:10;Client_213;VPN;VPN-002;Closed
2796102;24/07/2020 19:30;24/07/2020 20:56;Client_213;WAF;WAF-011;Closed
2796114;24/07/2020 20:31;24/07/2020 20:56;Client_213;WAF;WAF-011;Closed
2796181;25/07/2020 00:23;25/07/2020 01:01;Client_213;WINDOWS;WINDOWS-001;Closed
2796191;25/07/2020 00:31;25/07/2020 00:54;Client_213;WAF;WAF-011;Closed
2796230;25/07/2020 03:35;25/07/2020 03:55;Client_213;WINDOWS;WINDOWS-041;Closed
2796243;25/07/2020 04:15;25/07/2020 04:56;Client_213;WINDOWS;WINDOWS-001;Closed
2796260;25/07/2020 05:10;25/07/2020 08:13;Client_213;WAF;WAF-011;Closed
2796293;25/07/2020 07:47;25/07/2020 08:23;Client_213;WAF;WAF-012;Closed
2796480;25/07/2020 16:56;27/07/2020 12:23;Client_213;ANTIVIRUS;AV-005;Closed
2797681;27/07/2020 09:14;27/07/2020 13:57;Client_213;ANTIVIRUS;AV-011;Closed
2798127;28/07/2020 00:01;28/07/2020 08:20;Client_213;ANTIVIRUS;AV-011;Closed
2798130;28/07/2020 00:09;28/07/2020 07:17;Client_213;ANTIVIRUS;AV-011;Closed
2798246;28/07/2020 04:46;28/07/2020 06:05;Client_213;WAF;WAF-011;Closed
2798627;28/07/2020 10:41;28/07/2020 13:07;Client_213;WAF;WAF-011;Closed
2798786;28/07/2020 15:15;29/07/2020 03:58;Client_213;WINDOWS;WINDOWS-049;Closed
2798799;28/07/2020 15:51;28/07/2020 17:41;Client_213;WAF;WAF-011;Closed
2799017;29/07/2020 03:07;29/07/2020 04:14;Client_213;WAF;WAF-011;Closed
2799059;29/07/2020 05:22;29/07/2020 06:22;Client_213;WAF;WAF-011;Closed
2799058;29/07/2020 05:22;29/07/2020 06:22;Client_213;WAF;WAF-012;Closed
2799083;29/07/2020 05:59;29/07/2020 10:43;Client_213;FIREWALL;FW-048;Closed
2799252;29/07/2020 10:27;29/07/2020 11:51;Client_213;WAF;WAF-011;Closed
2799275;29/07/2020 11:10;30/07/2020 02:37;Client_213;FIREWALL;FW-002;Closed
2800763;29/07/2020 12:49;30/07/2020 00:26;Client_213;VPN;VPN-002;Closed
2803729;29/07/2020 15:36;30/07/2020 00:26;Client_213;VPN;VPN-002;Closed
2803844;29/07/2020 22:17;30/07/2020 02:59;Client_213;WAF;WAF-011;Closed
2803907;30/07/2020 02:36;30/07/2020 03:10;Client_213;WAF;WAF-012;Closed
2803908;30/07/2020 02:37;30/07/2020 03:10;Client_213;WAF;WAF-011;Closed
2803985;30/07/2020 06:02;30/07/2020 06:55;Client_213;FIREWALL;FW-048;Closed
2804042;30/07/2020 07:23;30/07/2020 16:51;Client_213;MAIL;MAIL-004;Closed
2804127;30/07/2020 09:54;30/07/2020 10:55;Client_213;WAF;WAF-012;Closed
2804128;30/07/2020 09:59;30/07/2020 16:51;Client_213;MAIL;MAIL-004;Closed
2804209;30/07/2020 10:45;30/07/2020 11:26;Client_213;WAF;WAF-012;Closed
2804354;30/07/2020 13:13;30/07/2020 16:51;Client_213;MAIL;MAIL-004;Closed
2804414;30/07/2020 15:34;30/07/2020 16:43;Client_213;FIREWALL;FW-002;Closed
2804503;30/07/2020 22:00;30/07/2020 23:07;Client_213;ANTIVIRUS;AV-005;Closed
2804514;30/07/2020 22:39;30/07/2020 23:38;Client_213;WAF;WAF-011;Closed
2804552;31/07/2020 01:13;31/07/2020 02:09;Client_213;WAF;WAF-011;Closed
2804621;31/07/2020 05:48;31/07/2020 07:50;Client_213;VPN;VPN-002;Closed
2804637;31/07/2020 06:15;31/07/2020 07:50;Client_213;VPN;VPN-002;Closed
2804673;31/07/2020 07:23;31/07/2020 08:11;Client_213;FIREWALL;FW-002;Closed
2804682;31/07/2020 07:35;31/07/2020 08:10;Client_213;WAF;WAF-011;Closed
2804733;31/07/2020 09:25;31/07/2020 10:04;Client_213;VPN;VPN-002;Closed
2804751;31/07/2020 09:54;31/07/2020 10:27;Client_213;VPN;VPN-002;Closed
2804779;31/07/2020 10:23;31/07/2020 14:38;Client_213;ANTIVIRUS;AV-044;Closed
2804896;31/07/2020 13:00;31/07/2020 15:51;Client_213;VPN;VPN-002;Closed
2804951;31/07/2020 15:43;01/08/2020 05:33;Client_213;WINDOWS;WINDOWS-053;Closed
2804972;31/07/2020 16:41;31/07/2020 22:35;Client_213;WINDOWS;WINDOWS-053;Closed
2804975;31/07/2020 16:56;01/08/2020 05:33;Client_213;WINDOWS;WINDOWS-053;Closed
2805024;31/07/2020 19:37;01/08/2020 05:33;Client_213;WINDOWS;WINDOWS-053;Closed
2805076;01/08/2020 00:05;01/08/2020 01:01;Client_213;WINDOWS;WINDOWS-053;Closed
2805113;01/08/2020 02:52;01/08/2020 05:33;Client_213;WINDOWS;WINDOWS-053;Closed
2805137;01/08/2020 03:20;01/08/2020 04:02;Client_213;WAF;WAF-011;Closed
2805217;01/08/2020 06:29;01/08/2020 07:49;Client_213;WINDOWS;WINDOWS-053;Closed
2805218;01/08/2020 06:31;01/08/2020 07:49;Client_213;WINDOWS;WINDOWS-053;Closed
2805219;01/08/2020 06:31;01/08/2020 08:10;Client_213;WINDOWS;WINDOWS-053;Closed
2805234;01/08/2020 08:03;01/08/2020 12:18;Client_213;WINDOWS;WINDOWS-053;Closed
2805236;01/08/2020 08:04;01/08/2020 12:18;Client_213;WINDOWS;WINDOWS-053;Closed
2805242;01/08/2020 08:23;01/08/2020 09:29;Client_213;VPN;VPN-002;Closed
2805245;01/08/2020 08:29;01/08/2020 13:07;Client_213;WINDOWS;WINDOWS-053;Closed
2805276;01/08/2020 09:58;01/08/2020 13:07;Client_213;WINDOWS;WINDOWS-053;Closed
2805309;01/08/2020 12:59;01/08/2020 15:32;Client_213;WINDOWS;WINDOWS-053;Closed
2805334;01/08/2020 15:32;01/08/2020 16:19;Client_213;WINDOWS;WINDOWS-053;Closed
2805337;01/08/2020 15:48;01/08/2020 16:46;Client_213;WINDOWS;WINDOWS-053;Closed
2805377;01/08/2020 20:06;01/08/2020 21:53;Client_213;WINDOWS;WINDOWS-053;Closed
2805378;01/08/2020 20:10;01/08/2020 21:53;Client_213;WINDOWS;WINDOWS-053;Closed
2805416;02/08/2020 00:36;02/08/2020 01:31;Client_213;WINDOWS;WINDOWS-053;Closed
2805454;02/08/2020 02:43;02/08/2020 04:36;Client_213;WINDOWS;WINDOWS-053;Closed
2805489;02/08/2020 06:02;02/08/2020 06:51;Client_213;WINDOWS;WINDOWS-053;Closed
2805493;02/08/2020 06:31;02/08/2020 07:39;Client_213;WINDOWS;WINDOWS-053;Closed
2805534;02/08/2020 07:54;02/08/2020 10:11;Client_213;ANTIVIRUS;AV-005;Closed
2805543;02/08/2020 09:12;02/08/2020 10:11;Client_213;WINDOWS;WINDOWS-053;Closed
2805551;02/08/2020 09:58;02/08/2020 11:01;Client_213;WINDOWS;WINDOWS-053;Closed
2805613;02/08/2020 14:04;02/08/2020 15:30;Client_213;WINDOWS;WINDOWS-053;Closed
2805666;02/08/2020 18:20;02/08/2020 21:02;Client_213;WINDOWS;WINDOWS-053;Closed
2805743;02/08/2020 22:08;03/08/2020 02:34;Client_213;WINDOWS;WINDOWS-053;Closed
2805744;02/08/2020 23:31;03/08/2020 02:40;Client_213;WINDOWS;WINDOWS-053;Closed
2805763;03/08/2020 01:57;03/08/2020 15:16;Client_213;WINDOWS;WINDOWS-053;Closed
2805777;03/08/2020 02:54;03/08/2020 04:30;Client_213;WINDOWS;WINDOWS-053;Closed
2805847;03/08/2020 05:33;03/08/2020 14:17;Client_213;FIREWALL;FW-002;Closed
2805904;03/08/2020 07:11;03/08/2020 14:32;Client_213;FIREWALL;FW-002;Closed
2805940;03/08/2020 07:58;03/08/2020 14:08;Client_213;FIREWALL;FW-002;Closed
2805951;03/08/2020 08:12;03/08/2020 10:30;Client_213;WINDOWS;WINDOWS-041;Closed
2806475;04/08/2020 08:01;04/08/2020 12:30;Client_213;FIREWALL;FW-002;Closed
2806538;04/08/2020 10:21;04/08/2020 10:58;Client_213;WAF;WAF-011;Closed
2806596;04/08/2020 12:37;04/08/2020 13:59;Client_213;FIREWALL;FW-048;Closed
2806602;04/08/2020 12:45;04/08/2020 21:16;Client_213;MAIL;MAIL-004;Closed
2806706;04/08/2020 18:43;04/08/2020 21:11;Client_213;VPN;VPN-002;Closed
2806786;05/08/2020 00:27;05/08/2020 00:56;Client_213;WAF;WAF-011;Closed
2806866;05/08/2020 05:32;05/08/2020 09:06;Client_213;FIREWALL;FW-048;Closed
